sentID.BTEC	split	lang	sent
12065	corpus-6-train	MSA	أعاني من ارتفاع في درجة الحرارة .
12068	corpus-6-dev	MSA	هل انتهيت من أداء واجباتك ؟
12069	corpus-6-test-corpus-26-train	MSA	هل لي في بعض الفلفل ؟
12071	corpus-6-train	MSA	دعنا نتصل به هاتفيا .
12074	corpus-6-test-corpus-26-test	MSA	أجل أريد شيئاً أقرؤه .
12076	corpus-6-train	MSA	أنوي قضاء عطلة الصيف هذا العام في أوروبا .
12077	corpus-6-train	MSA	لابد أن ثمة أناس من جميع أنحاء العالم في هذا المكان .
12078	corpus-6-train	MSA	أين يجري عرض هذه المسرحية حالياً ؟
12080	corpus-6-train	MSA	أعطني الشيك من فضلك .
12082	corpus-6-train	MSA	إنه يتكون من ثلاثة شرائح من الدجاج وكذا مع البطاطس المحمصة والخضراوات المختلطة .
12083	corpus-6-train	MSA	الغرفة الملاصقة شديدة الضجيج . هلا نبهتهم إلى ذلك ؟
12084	corpus-6-dev	MSA	لقد اصطدم بي .
12088	corpus-6-train	MSA	لا تقلق من هذه الناحية . فسنتولى نحن أمر ترتيبها .
12090	corpus-6-train	MSA	نريد مكاناً نظير حوالي ثلاثين دولاراً للشخص .
12092	corpus-6-train	MSA	معذرة هلا أخبرتني ما هذا الصنف في قائمة الطعام ؟
12094	corpus-6-train	MSA	"أخبرني من فضلك ما هو أرخص "" ديسكو "" في هذه المدينة ."
12095	corpus-6-train	MSA	أرني من فضلك كيفية استعمال الهاتف .
12096	corpus-6-train	MSA	إنه مفتاح على شكل بطاقة . يمكنك الاحتفاظ به .
12098	corpus-6-train	MSA	متى يفتح المتحف من فضلك ؟
12099	corpus-6-train	MSA	أريد الذهاب إلى حفل موسيقيا كلاسيكية .
12100	corpus-6-train	MSA	ما هي الأشكال الشائعة الآن ؟
12101	corpus-6-test-corpus-26-train	MSA	أنا السيد تكاهاشي بالغرفة رقم خمسة تسعة وأربعين . من فضلك أرسل أربع زجاجات من بيرة بودفايزر .
12102	corpus-6-train	MSA	أريد شيئاً من لحم الخنزير .
12104	corpus-6-train	MSA	كم سيكون ثمنها مع الحافظة .
12106	corpus-6-train	MSA	أرجو المعذرة . إنها الباب الثاني من جهة اليسار .
12107	corpus-6-train	MSA	أجل ، لدينا دليل العناوين ومرشد المدينة .
12111	corpus-6-train	MSA	من فضلك احتفظ لي بأشيائي القيمة في خزانتك .
12112	corpus-6-train	MSA	خذ حذرك .
12113	corpus-6-train	MSA	أسرع . لنذهب ، هلا لزمت الهدوء يا سيدتي ؟ اهبط يا سيدي من فضلك . شكرا . امكث هنا . خذ راحتك . لو سمحت . نريد زجاجتين آخرين من وايلد تركي .
12115	corpus-6-train	MSA	تجمدت أطرافي من البرد .
12119	corpus-6-train	MSA	أبلغها من فضلك أني أود مقابلتها بعد غد .
12120	corpus-6-train	MSA	سأقيم لدى صديقي .
12121	corpus-6-train	MSA	أين هذا الدليل ؟
12122	corpus-6-train	MSA	يبدو أن هذا الطعام لذيذ .
12123	corpus-6-train	MSA	بنزين عادي بعشرة دولارات على المضخة رقم ثلاثة ، من فضلك .
12126	corpus-6-train	MSA	تتضمن حزمتي هذه الرحلة الاختيارية
12127	corpus-6-train	MSA	كيف يمكنني الذهاب إلى ذلك المكان ؟ هل تمانع في رسم خريطة لي ؟
12128	corpus-6-train	MSA	سأفكر في الأمر . شكراً .
12130	corpus-6-train	MSA	على أن أحذر أن يغشني أحد بالنسبة لنقودي من الوحدات الصغيرة .
12131	corpus-6-test-corpus-26-train	MSA	هذه سبعون دولار .
12132	corpus-6-train	MSA	تزداد شعبية الأطعمة التي يتدخل في طهوها الخبراء هذه الأيام .
12133	corpus-6-train	MSA	كانت ممتعة . شكرا .
12136	corpus-6-train	MSA	كتب . كم سيستغرق وصولها إلى اليابان بالبريد الجوي ؟
12138	corpus-6-train	MSA	لقد جُرحت يدي .
12140	corpus-6-test-corpus-26-train	MSA	من فضلك اتصل بي في الفندق عندما تجد حقائبي .
12141	corpus-6-dev	MSA	ما قولك في يوم الثلاثاء ؟
12142	corpus-6-train	MSA	هل ترتبون رحلات نصف يومية ؟
12143	corpus-6-train	MSA	لا أفهم الإنجليزية جيدا . هل لي بشخص يتحدث اليابانية ؟
12144	corpus-6-train	MSA	أهلا ، اسمي موري . لدي حجز في الساعة السابعة .
12146	corpus-6-train	MSA	إني في انتظار صديقي .
12149	corpus-6-dev	MSA	إني من روسيا .
12150	corpus-6-test-corpus-26-train	MSA	أريد مكالمة لإيقاظي في الثامنة والصف صباح غد ، من فضلك .
12152	corpus-6-train	MSA	ما طلبك ؟ أتود مشروبا ؟
12154	corpus-6-train	MSA	فضلا . أوصلني بالسيد تاناكا بالغرفة ثمانية عشرين ؟
12155	corpus-6-train	MSA	مزيداً من الخبز المحمص من فضلك .
12156	corpus-6-train	MSA	"أريد أن أستأجر مضارب "" راكيت "" ."
12157	corpus-6-train	MSA	أتريد قهوة أم شاياً بعد الوجبة .
12158	corpus-6-train	MSA	هل يسعني التوقف بالطريق ؟
12159	corpus-6-train	MSA	أي نوع من اللحوم هذا ؟
12160	corpus-6-train	MSA	أيكفي مائة دولار ؟
12161	corpus-6-train	MSA	إنها حقيبة ضخمة من الجلد .
12167	corpus-6-test-corpus-26-train	MSA	أجل ، ولكن هذا كثير جدا ، ولقد شبعت بالفعل .
12170	corpus-6-train	MSA	كيف يمكنني الذهاب إلى المتحف ؟
12172	corpus-6-test-corpus-26-train	MSA	أريد غسيلاً للفم .
12173	corpus-6-test-corpus-26-train	MSA	أشعر بوعكة .
12175	corpus-6-train	MSA	أجل ، اعطني كوكاكولا من فضلك .
12176	corpus-6-train	MSA	عاش كونفوشيوس في القرن الخامس قبل الميلاد .
12177	corpus-6-train	MSA	تخير واحد لي من فضلك .
12182	corpus-6-test-corpus-26-train	MSA	هل تقدمون تخفيضات كبيرة ؟
12184	corpus-6-train	MSA	أهي مصنوعة من الجلد ؟
12186	corpus-6-train	MSA	سأكون في الرقم التالي طيلة المساء واحد اثنان اثنان ثلاثة واحد سبعة سبعة .
12189	corpus-6-train	MSA	لدينا حساء فول الصويا فورية الذوبان .
12193	corpus-6-test-corpus-26-train	MSA	طوكيو صفر ثلاثة أربعة مرات تسعة أربعة خمسة ستة سبعة .
12195	corpus-6-train	MSA	ما مدى شيوع استعمال السرير للنوم في اليابان ؟
12197	corpus-6-train	MSA	في نيويورك .
12198	corpus-6-train	MSA	متى يمكنني استلام الصور .
12199	corpus-6-train	MSA	إنه شديد الضيق في هذا المكان .
12203	corpus-6-dev	MSA	إن فيلم شديد السرعة . هل يسعني إخراج الفيلم ؟
12204	corpus-6-dev	MSA	طلب سلطة كرنب خارج المحل من فضلك .
12205	corpus-6-train	MSA	هل يمكننا اللعب الآن ؟
12206	corpus-6-train	MSA	شكراً على هذا .
12207	corpus-6-train	MSA	في نخب صداقتنا .
12208	corpus-6-train	MSA	من فضلك ما هي المحطة التي قبل نيويورك ؟
12209	corpus-6-train	MSA	إنك تمزح ، أليس كذلك ؟
12210	corpus-6-train	MSA	يبدو أنني لا يسعني الاستمرار مع زميلي في الغرفة . إنه دائم التدخين . لا يسعني تحمل ذلك .
12212	corpus-6-train	MSA	هل هناك حفل موسيقي الليلة أو ليلة الغد ؟
12213	corpus-6-dev	MSA	معذرة آن وقت الرحيل .
12214	corpus-6-train	MSA	ممر رقم سبعة .
12216	corpus-6-train	MSA	أعرف أن الهامبورجر في هذا المكان لذيذة الطعم .
12219	corpus-6-train	MSA	نشعر بسعادة غامرة لأنك تمكنت من ذلك .
12222	corpus-6-train	MSA	هالو . أنا عامل المكالمات الدولية . ما هو الرقم الذي تريد طلبه ؟
12224	corpus-6-train	MSA	هلا أقفلت المكيف ؟
12225	corpus-6-train	MSA	هل تعترض على لون آخر ؟
12228	corpus-6-train	MSA	إنه كيمورا ك ي م و ر ا .
12230	corpus-6-train	MSA	من فضلك حول هذا إلى دولارات أمريكية .
12232	corpus-6-train	MSA	أريد أن أجد المدخل .
12237	corpus-6-train	MSA	هل يسعني الحصول على الدواء الذي بالروشتة ؟
12238	corpus-6-dev	MSA	هل التوضيح مبين بالإنجليزية ؟
12240	corpus-6-test-corpus-26-train	MSA	فضلا ، ساعدني في العثور على حديقة الحيوان .
12242	corpus-6-train	MSA	شيكولاته من فضلك .
12245	corpus-6-train	MSA	لقد جئت لاستلام حقيبتي المفقودة .
12246	corpus-6-test-corpus-26-train	MSA	هلا أخبرتني كيفية تعديلها من فضلك ؟
12247	corpus-6-test-corpus-26-train	MSA	متى بالتقريب ستنتهي جولة الحافلة ؟
12248	corpus-6-train	MSA	هذا مطعم للمأكولات البحرية . أليس كذلك ؟
12249	corpus-6-train	MSA	أية طريق أسلك ؟
12250	corpus-6-train	MSA	أية طريق الخروج ؟
12251	corpus-6-dev	MSA	هل هذه شركة كاسيد ليمتد ؟
12254	corpus-6-test-corpus-26-train	MSA	أرني كيفية استعمال الهاتف .
12257	corpus-6-train	MSA	أريد هذه ، من فضلك .
12259	corpus-6-test-corpus-26-train	MSA	بالتأكيد . لدينا بعض الماركات الأمريكية الأصلية الجميلة . للكتب .
12260	corpus-6-train	MSA	ما رقم الطوارئ ؟
12262	corpus-6-train	MSA	يبدو الاتساع ضيقاً إلى حد ما . أهذا على ما يرام ؟
12264	corpus-6-train	MSA	هلا زكيت شيئاً آخر ؟
12266	corpus-6-train	MSA	متى ينبغي علىّ الدخول ؟
12267	corpus-6-train	MSA	لدينا عرض خاص على فطائر التفاح نظير خمسين سنتاً لا أكثر .
12268	corpus-6-train	MSA	أريد وسادة وبطانية من فضلك .
12269	corpus-6-train	MSA	الساعة الثامنة ، فضلاً .
12270	corpus-6-train	MSA	إلى اللقاء .
12271	corpus-6-train	MSA	رحلتي يو إي واحد صفر ثلاثة في العاشر من مارس .
12272	corpus-6-train	MSA	في أي طابق نجد المطاعم ؟
12275	corpus-6-train	MSA	معذرة !
12276	corpus-6-train	MSA	كيف أستطيع الوصول إلى أقرب مكتب بريد ، من فضلك ؟
12277	corpus-6-train	MSA	أرني بطاقة النزول من فضلك .
12278	corpus-6-train	MSA	لقد حجزت في المطار .
12279	corpus-6-train	MSA	أيسعني عصر ليمونة ؟
12280	corpus-6-train	MSA	كيف يمكنني الوصول إلى مكتب البريد ؟
12281	corpus-6-train	MSA	أرني قائمة الأسعار من فضلك .
12283	corpus-6-train	MSA	نحن معا .
12284	corpus-6-train	MSA	إن الدنيا صغيرة ، أليس كذلك ؟
12285	corpus-6-train	MSA	من فضلك اعطني رسالتين جويتين .
12286	corpus-6-train	MSA	ما رقم هاتفك من فضلك ؟
12288	corpus-6-train	MSA	يسعك زيارتنا في أي وقت عصرا .
12291	corpus-6-train	MSA	أرجو أن تتقبل هذا رمزاً لتقديرنا وعرفاننا .
12292	corpus-6-dev	MSA	ما المقاس بالسنتيمترات ؟
12293	corpus-6-train	MSA	حجزنا مائدة للساعة التاسعة . اسمي ساتو .
12294	corpus-6-train	MSA	لقد نفدت الطبعة .
12295	corpus-6-train	MSA	إنهما يلتقيان في المطاعم .
12296	corpus-6-train	MSA	هل سيارات الأجرة رخيصة ؟
12297	corpus-6-train	MSA	حقا ؟ إنه لطف منك أن تقول ذلك .
12298	corpus-6-test-corpus-26-train	MSA	أريد عامل تشغيل يتحدث اليابانية من فضلك .
12300	corpus-6-train	MSA	هلا أحضرت لي سيارة أجرة في الصباح ؟
12302	corpus-6-train	MSA	ما مواعيد انتهاء العمل ؟
12303	corpus-6-dev	MSA	أيسعني شراء ربع رطل من اللحم ؟
12304	corpus-6-train	MSA	حقا ؟ شكراً جزيلاً . أود استعارة بضعة كتب لقراءتها في أثناء العطلة . يكفي ثلاثة كتب .
12306	corpus-6-train	MSA	أعطني إفطار رقم اثنين .
12308	corpus-6-train	MSA	في هذه الحال عليك بالتوجه إلى مكتب المطالبات من فضلك ومعك بطاقة المطالبة .
12310	corpus-6-train	MSA	أهناك غرفة للنوم ؟
12314	corpus-6-train	MSA	إنها واسعة نوعا ما بالنسبة لي . أيسعن تجربة حجم أصغر ؟
12316	corpus-6-train	MSA	ما التكلفة البريدية إلى اليابان بالبريد الجوي ؟
12318	corpus-6-train	MSA	أيسعني أن أقاطعك ؟
12319	corpus-6-train	MSA	أنا السيد واتانابي بالغرفة ستة صفر سبعة ، سأغادر في حوالي التاسعة والنصف . أبعث إلي بشخص يحمل حقائبي من فضلك .
12321	corpus-6-train	MSA	ألا يزال ممكناً ممارسة التزلج على الجليد في موناكيا في هذا الوقت من العام ؟
12323	corpus-6-train	MSA	هل لديك بطاقة سكة حديد ؟
12327	corpus-6-dev	MSA	كنت أمارس الكاراتيه وأنا طالب بالمدرسة .
12328	corpus-6-train	MSA	علىّ الوصول هناك قبل الواحدة والنصف .
12329	corpus-6-train	MSA	كم ساعة تستغرقها رحلة القطار ؟
12330	corpus-6-dev	MSA	حسنا ، أمامي حوالي خمس دقائق .
12331	corpus-6-test-corpus-26-train	MSA	نحن مهتمون بالأزياء .
12332	corpus-6-train	MSA	هل ثمة مواقع تاريخية في هذا المكان ؟
12333	corpus-6-test-corpus-26-train	MSA	هل يمكنك أن تجر سيارتي ؟
12336	corpus-6-train	MSA	الساعة الآن الخامسة النصف . أمامك ثلاثون دقيقة للرحيل .
12337	corpus-6-train	MSA	هل يروقك هذا المكان ؟
12339	corpus-6-train	MSA	ليس ثمة ورق يكفي للكتابة .
12341	corpus-6-train	MSA	ما موعد انتهائك من أداء ذلك ؟
12342	corpus-6-train	MSA	أية بوابة ستكون ؟
12343	corpus-6-train	MSA	أريد الحجز لمجموعة من خمسة أشخاص الساعة السادسة هذه الليلة .
12345	corpus-6-test-corpus-26-train	MSA	أهذه عيادة إف ؟
